typename,code,institution,specialty,Type,program,quota,matched
Pediatrics,1725320C0,1725,320,C,0,6,5
Pediatrics,1732320C0,1732,320,C,0,20,20
Pediatrics,1734320C0,1734,320,C,0,6,6
Pediatrics,1737320C0,1737,320,C,0,11,11
Pediatrics,1743320C0,1743,320,C,0,12,12
Pediatrics,1779320C0,1779,320,C,0,13,13
Pediatrics,1780320C0,1780,320,C,0,2,2
Pediatrics,1784320C0,1784,320,C,0,22,22
Pediatrics,1801320C0,1801,320,C,0,10,10
Pediatrics,1808320C0,1808,320,C,0,34,34
Pediatrics,1820320C0,1820,320,C,0,26,26
Pediatrics,1824320C0,1824,320,C,0,17,15
Pediatrics,1826320C0,1826,320,C,0,7,5
Pediatrics,1837320C0,1837,320,C,0,6,5
Pediatrics,1842320C0,1842,320,C,0,31,31
Pediatrics,1843320C0,1843,320,C,0,17,17
Pediatrics,1844320C0,1844,320,C,0,18,18
Pediatrics,1848320C0,1848,320,C,0,7,7
Pediatrics,1852320C0,1852,320,C,0,9,8
Pediatrics,1863320C0,1863,320,C,0,40,40
Pediatrics,1869320C0,1869,320,C,0,29,29
Pediatrics,1895320C0,1895,320,C,0,14,14
Pediatrics,1900320C0,1900,320,C,0,17,17
Pediatrics,1902320C0,1902,320,C,0,5,3
Pediatrics,1915320C0,1915,320,C,0,4,4
Pediatrics,1918320C0,1918,320,C,0,28,28
Pediatrics,1939320C0,1939,320,C,0,26,26
Pediatrics,1956320C0,1956,320,C,0,29,29
Pediatrics,1957320C0,1957,320,C,0,10,9
Pediatrics,1962320C0,1962,320,C,0,14,14
Pediatrics,1968320C0,1968,320,C,0,10,10
Pediatrics,1971320C0,1971,320,C,0,5,2
Pediatrics,1978320C0,1978,320,C,0,5,5
Pediatrics,1985320C0,1985,320,C,0,12,12
Pediatrics,1988320C0,1988,320,C,0,24,24
Pediatrics,1994320C0,1994,320,C,0,6,6
Pediatrics,2011320C0,2011,320,C,0,6,6
Pediatrics,2028320C0,2028,320,C,0,12,12
Pediatrics,2055320C0,2055,320,C,0,6,6
Pediatrics,2066320C0,2066,320,C,0,5,4
Pediatrics,2077320C0,2077,320,C,0,12,12
Pediatrics,2099320C0,2099,320,C,0,6,6
Pediatrics,2101320C0,2101,320,C,0,6,3
Pediatrics,2436320C0,2436,320,C,0,2,2
Pediatrics,2727320C0,2727,320,C,0,5,5
Pediatrics,2835320C0,2835,320,C,0,32,32
Pediatrics,2918320C0,2918,320,C,0,12,12
Pediatrics,2919320C0,2919,320,C,0,9,9
Pediatrics,2922320C0,2922,320,C,0,6,4
Pediatrics,2923320C0,2923,320,C,0,20,20
Pediatrics,2952320C0,2952,320,C,0,21,21
Pediatrics,2973320C0,2973,320,C,0,7,7
Pediatrics,2978320C0,2978,320,C,0,18,18
Pediatrics,2980320C0,2980,320,C,0,18,18
Pediatrics,2993320C0,2993,320,C,0,5,5
Pediatrics,2998320C0,2998,320,C,0,12,12
Pediatrics,3033320C0,3033,320,C,0,8,8
Pediatrics,3050320C0,3050,320,C,0,8,8
Pediatrics,3054320C0,3054,320,C,0,5,2
Pediatrics,3057320C0,3057,320,C,0,10,5
Pediatrics,3066320C0,3066,320,C,0,5,2
Pediatrics,3073320C0,3073,320,C,0,8,8
Pediatrics,3099320C0,3099,320,C,0,14,14
Pediatrics,3113320C0,3113,320,C,0,1,1
Pediatrics,3153320C0,3153,320,C,0,19,19
Pediatrics,3155320C0,3155,320,C,0,12,10
Pediatrics,3172320C0,3172,320,C,0,14,14
Pediatrics,3173320C0,3173,320,C,0,19,12
Pediatrics,3185320C0,3185,320,C,0,5,5
Pediatrics,3199320C0,3199,320,C,0,11,11
Pediatrics,3211320C0,3211,320,C,0,1,1
Pediatrics,3350320C0,3350,320,C,0,9,6
Pediatrics,1062320M0,1062,320,M,0,4,4
Pediatrics,1070320M0,1070,320,M,0,4,4
Pediatrics,1070320M1,1070,320,M,1,4,4
Pediatrics,1259320M0,1259,320,M,0,11,11
Pediatrics,1414320M0,1414,320,M,0,10,10
Pediatrics,1428320M0,1428,320,M,0,12,12
Pediatrics,1471320M0,1471,320,M,0,3,3
Pediatrics,1484320M0,1484,320,M,0,4,4
Pediatrics,1490320M0,1490,320,M,0,15,15
Pediatrics,1491320M0,1491,320,M,0,3,3
Pediatrics,3116320M0,3116,320,M,0,4,4
Pediatrics,3153320M0,3153,320,M,0,4,4
Pediatrics,1062320P0,1062,320,P,0,1,1
Pediatrics,1070320P0,1070,320,P,0,1,1
Pediatrics,1217320P0,1217,320,P,0,3,0
Pediatrics,1242320P0,1242,320,P,0,2,1
Pediatrics,1261320P0,1261,320,P,0,2,1
Pediatrics,1426320P0,1426,320,P,0,3,3
Pediatrics,1511320P0,1511,320,P,0,1,0
Pediatrics,1588320P0,1588,320,P,0,1,1
Pediatrics,1608320P0,1608,320,P,0,2,0
Pediatrics,1653320P0,1653,320,P,0,2,0
Pediatrics,1653320P1,1653,320,P,1,1,1
Pediatrics,1716320P0,1716,320,P,0,3,3
Pediatrics,1722320P0,1722,320,P,0,1,0
Pediatrics,1737320P0,1737,320,P,0,1,1
Pediatrics,1784320P0,1784,320,P,0,2,1
Pediatrics,1808320P0,1808,320,P,0,1,1
Pediatrics,1808320P1,1808,320,P,1,4,4
Pediatrics,1900320P0,1900,320,P,0,1,1
Pediatrics,1918320P0,1918,320,P,0,1,1
Pediatrics,1968320P0,1968,320,P,0,2,1
Pediatrics,1988320P0,1988,320,P,0,2,1
Pediatrics,2727320P0,2727,320,P,0,2,2
Pediatrics,2923320P0,2923,320,P,0,2,2
Pediatrics,2978320P0,2978,320,P,0,1,0
Pediatrics,3099320P0,3099,320,P,0,1,1
Physical Medicine & Rehabilitation,1007340A0,1007,340,A,0,4,4
Physical Medicine & Rehabilitation,1039340A0,1039,340,A,0,7,7
Physical Medicine & Rehabilitation,1043340A0,1043,340,A,0,5,5
Physical Medicine & Rehabilitation,1046340A0,1046,340,A,0,1,1
Physical Medicine & Rehabilitation,1076340A0,1076,340,A,0,4,4
Physical Medicine & Rehabilitation,1103340A0,1103,340,A,0,4,4
Physical Medicine & Rehabilitation,1104340A0,1104,340,A,0,6,6
Physical Medicine & Rehabilitation,1113340A0,1113,340,A,0,6,6
Physical Medicine & Rehabilitation,1147340A0,1147,340,A,0,1,1
Physical Medicine & Rehabilitation,1170340A0,1170,340,A,0,3,3
Physical Medicine & Rehabilitation,1187340A0,1187,340,A,0,3,3
Physical Medicine & Rehabilitation,1208340A0,1208,340,A,0,4,4
Physical Medicine & Rehabilitation,1217340A0,1217,340,A,0,2,2
Physical Medicine & Rehabilitation,1242340A0,1242,340,A,0,6,6
Physical Medicine & Rehabilitation,1249340A0,1249,340,A,0,4,3
Physical Medicine & Rehabilitation,1257340A0,1257,340,A,0,4,4
Physical Medicine & Rehabilitation,1260340A0,1260,340,A,0,6,6
Physical Medicine & Rehabilitation,1263340A0,1263,340,A,0,1,1
Physical Medicine & Rehabilitation,1293340A0,1293,340,A,0,6,6
Physical Medicine & Rehabilitation,1295340A0,1295,340,A,0,5,2
Physical Medicine & Rehabilitation,1328340A0,1328,340,A,0,6,6
Physical Medicine & Rehabilitation,1334340A0,1334,340,A,0,2,2
Physical Medicine & Rehabilitation,1339340A0,1339,340,A,0,5,3
Physical Medicine & Rehabilitation,1353340A0,1353,340,A,0,2,1
Physical Medicine & Rehabilitation,1398340A0,1398,340,A,0,10,10
Physical Medicine & Rehabilitation,1426340A0,1426,340,A,0,6,3
Physical Medicine & Rehabilitation,1448340A0,1448,340,A,0,4,4
Physical Medicine & Rehabilitation,1476340A0,1476,340,A,0,4,4
Physical Medicine & Rehabilitation,1490340A0,1490,340,A,0,8,8
Physical Medicine & Rehabilitation,1495340A0,1495,340,A,0,8,8
Physical Medicine & Rehabilitation,1500340A0,1500,340,A,0,4,4
Physical Medicine & Rehabilitation,1516340A0,1516,340,A,0,4,4
Physical Medicine & Rehabilitation,1527340A0,1527,340,A,0,4,4
Physical Medicine & Rehabilitation,1553340A0,1553,340,A,0,3,3
Physical Medicine & Rehabilitation,1566340A0,1566,340,A,0,4,4
Physical Medicine & Rehabilitation,1579340A0,1579,340,A,0,2,2
Physical Medicine & Rehabilitation,1628340A0,1628,340,A,0,2,2
Physical Medicine & Rehabilitation,1630340A0,1630,340,A,0,6,6
Physical Medicine & Rehabilitation,1646340A0,1646,340,A,0,9,9
Physical Medicine & Rehabilitation,1649340A0,1649,340,A,0,4,4
Physical Medicine & Rehabilitation,1706340A0,1706,340,A,0,3,3
Physical Medicine & Rehabilitation,1716340A0,1716,340,A,0,6,6
Physical Medicine & Rehabilitation,1732340A0,1732,340,A,0,4,4
Physical Medicine & Rehabilitation,1737340A0,1737,340,A,0,2,2
Physical Medicine & Rehabilitation,1743340A0,1743,340,A,0,5,5
Physical Medicine & Rehabilitation,1779340A0,1779,340,A,0,3,2
Physical Medicine & Rehabilitation,1784340A0,1784,340,A,0,5,4
Physical Medicine & Rehabilitation,1820340A0,1820,340,A,0,5,5
Physical Medicine & Rehabilitation,1918340A0,1918,340,A,0,7,7
Physical Medicine & Rehabilitation,1963340A0,1963,340,A,0,4,4
Physical Medicine & Rehabilitation,1994340A0,1994,340,A,0,3,3
Physical Medicine & Rehabilitation,2155340A0,2155,340,A,0,8,8
Physical Medicine & Rehabilitation,2436340A0,2436,340,A,0,2,2
Physical Medicine & Rehabilitation,2835340A0,2835,340,A,0,8,8
Physical Medicine & Rehabilitation,2918340A0,2918,340,A,0,4,4
Physical Medicine & Rehabilitation,2919340A0,2919,340,A,0,3,3
Physical Medicine & Rehabilitation,2923340A0,2923,340,A,0,4,4
Physical Medicine & Rehabilitation,2978340A0,2978,340,A,0,13,13
Physical Medicine & Rehabilitation,2980340A0,2980,340,A,0,3,3
Physical Medicine & Rehabilitation,3057340A0,3057,340,A,0,2,2
Physical Medicine & Rehabilitation,3099340A0,3099,340,A,0,4,4
Physical Medicine & Rehabilitation,3153340A0,3153,340,A,0,6,6
Physical Medicine & Rehabilitation,3191340A0,3191,340,A,0,4,4
Physical Medicine & Rehabilitation,1018340C0,1018,340,C,0,4,3
Physical Medicine & Rehabilitation,1024340C0,1024,340,C,0,4,4
Physical Medicine & Rehabilitation,1046340C0,1046,340,C,0,2,2
Physical Medicine & Rehabilitation,1109340C2,1109,340,C,2,2,2
Physical Medicine & Rehabilitation,1116340C0,1116,340,C,0,3,3
Physical Medicine & Rehabilitation,1147340C0,1147,340,C,0,3,3
Physical Medicine & Rehabilitation,1224340C0,1224,340,C,0,6,6
Physical Medicine & Rehabilitation,1328340C0,1328,340,C,0,2,2
Physical Medicine & Rehabilitation,1334340C0,1334,340,C,0,3,3
Physical Medicine & Rehabilitation,1353340C0,1353,340,C,0,2,2
Physical Medicine & Rehabilitation,1414340C0,1414,340,C,0,2,2
Physical Medicine & Rehabilitation,1511340C0,1511,340,C,0,2,2
Physical Medicine & Rehabilitation,1548340C0,1548,340,C,0,2,2
Physical Medicine & Rehabilitation,1553340C0,1553,340,C,0,3,3
Physical Medicine & Rehabilitation,1566340C0,1566,340,C,0,2,2
Physical Medicine & Rehabilitation,1628340C0,1628,340,C,0,4,4
Physical Medicine & Rehabilitation,1652340C0,1652,340,C,0,6,6
Physical Medicine & Rehabilitation,1722340C0,1722,340,C,0,6,6
Physical Medicine & Rehabilitation,1737340C0,1737,340,C,0,2,2
Physical Medicine & Rehabilitation,1848340C0,1848,340,C,0,3,1
Physical Medicine & Rehabilitation,1900340C0,1900,340,C,0,3,3
Physical Medicine & Rehabilitation,1918340C0,1918,340,C,0,3,3
Physical Medicine & Rehabilitation,1978340C0,1978,340,C,0,4,4
Physical Medicine & Rehabilitation,2155340C0,2155,340,C,0,4,4
Physical Medicine & Rehabilitation,3012340C0,3012,340,C,0,3,3
Physical Medicine & Rehabilitation,3057340C0,3057,340,C,0,3,3
Plastic Surgery,1024360C0,1024,360,C,0,2,2
Plastic Surgery,1043360C0,1043,360,C,0,2,2
Plastic Surgery,1046360C0,1046,360,C,0,1,1
Plastic Surgery,1062360C0,1062,360,C,0,3,3
Plastic Surgery,1089360C0,1089,360,C,0,2,2
Plastic Surgery,1109360C1,1109,360,C,1,3,3
Plastic Surgery,1160360C0,1160,360,C,0,2,2
Plastic Surgery,1208360C0,1208,360,C,0,2,2
Plastic Surgery,1242360C0,1242,360,C,0,2,2
Plastic Surgery,1265360C0,1265,360,C,0,3,3
Plastic Surgery,1293360C0,1293,360,C,0,3,3
Plastic Surgery,1353360C0,1353,360,C,0,2,2
Plastic Surgery,1377360C0,1377,360,C,0,1,1
Plastic Surgery,1398360C0,1398,360,C,0,2,2
Plastic Surgery,1414360C0,1414,360,C,0,1,1
Plastic Surgery,1490360C0,1490,360,C,0,2,2
Plastic Surgery,1492360C0,1492,360,C,0,1,1
Plastic Surgery,1511360C0,1511,360,C,0,2,2
Plastic Surgery,1537360C0,1537,360,C,0,2,2
Plastic Surgery,1548360C0,1548,360,C,0,1,1
Plastic Surgery,1552360C0,1552,360,C,0,2,2
Plastic Surgery,1566360C0,1566,360,C,0,2,2
Plastic Surgery,1566360C1,1566,360,C,1,1,1
Plastic Surgery,1588360C0,1588,360,C,0,1,1
Plastic Surgery,1628360C0,1628,360,C,0,2,2
Plastic Surgery,1652360C0,1652,360,C,0,3,3
Plastic Surgery,1677360C0,1677,360,C,0,2,2
Plastic Surgery,1714360C0,1714,360,C,0,3,3
Plastic Surgery,1716360C0,1716,360,C,0,2,2
Plastic Surgery,1725360C0,1725,360,C,0,1,1
Plastic Surgery,1732360C0,1732,360,C,0,1,1
Plastic Surgery,1737360C0,1737,360,C,0,1,1
Plastic Surgery,1743360C0,1743,360,C,0,1,1
Plastic Surgery,1779360C0,1779,360,C,0,2,2
Plastic Surgery,1784360C0,1784,360,C,0,2,2
Plastic Surgery,1801360C0,1801,360,C,0,3,3
Plastic Surgery,1820360C0,1820,360,C,0,3,3
Plastic Surgery,1848360C0,1848,360,C,0,1,1
Plastic Surgery,1918360C0,1918,360,C,0,3,3
Plastic Surgery,1994360C0,1994,360,C,0,1,1
Plastic Surgery,2011360C0,2011,360,C,0,1,1
Plastic Surgery,2028360C0,2028,360,C,0,1,1
Plastic Surgery,2077360C0,2077,360,C,0,2,2
Plastic Surgery,2247360C0,2247,360,C,0,2,2
Plastic Surgery,2835360C0,2835,360,C,0,3,3
Plastic Surgery,2922360C0,2922,360,C,0,2,2
Plastic Surgery,2978360C0,2978,360,C,0,2,2
Plastic Surgery,3050360C0,3050,360,C,0,2,2
Plastic Surgery,1617360P0,1617,360,P,0,1,1
Preventive Medicine,1837380A0,1837,380,A,0,1,1
Preventive Medicine,2099380A0,2099,380,A,0,1,0
Preventive Medicine,1024380C0,1024,380,C,0,2,2
Preventive Medicine,1028380C0,1028,380,C,0,1,1
Preventive Medicine,1028380C1,1028,380,C,1,2,1
Preventive Medicine,3184380C0,3184,380,C,0,1,1
Psychiatry,1261400A1,1261,400,A,1,2,2
Psychiatry,1820400A0,1820,400,A,0,2,0
Psychiatry,1007400C0,1007,400,C,0,8,8
Psychiatry,1010400C0,1010,400,C,0,4,4
Psychiatry,1011400C0,1011,400,C,0,4,4
Psychiatry,1015400C0,1015,400,C,0,6,6
Psychiatry,1018400C0,1018,400,C,0,8,8
Psychiatry,1022400C0,1022,400,C,0,4,4
Psychiatry,1024400C0,1024,400,C,0,7,7
Psychiatry,1028400C0,1028,400,C,0,3,3
Psychiatry,1030400C0,1030,400,C,0,5,5
Psychiatry,1033400C0,1033,400,C,0,11,11
Psychiatry,1039400C0,1039,400,C,0,8,8
Psychiatry,1043400C0,1043,400,C,0,9,9
Psychiatry,1046400C0,1046,400,C,0,7,7
Psychiatry,1049400C0,1049,400,C,0,10,10
Psychiatry,1061400C0,1061,400,C,0,4,4
Psychiatry,1062400C0,1062,400,C,0,15,15
Psychiatry,1067400C0,1067,400,C,0,7,7
Psychiatry,1076400C0,1076,400,C,0,12,11
Psychiatry,1083400C0,1083,400,C,0,3,3
Psychiatry,1089400C0,1089,400,C,0,6,6
Psychiatry,1089400C1,1089,400,C,1,6,6
Psychiatry,1089400C2,1089,400,C,2,2,0
Psychiatry,1094400C0,1094,400,C,0,4,4
Psychiatry,1104400C0,1104,400,C,0,10,10
Psychiatry,1109400C0,1109,400,C,0,8,8
Psychiatry,1113400C0,1113,400,C,0,11,11
Psychiatry,1116400C0,1116,400,C,0,6,6
Psychiatry,1147400C0,1147,400,C,0,6,6
Psychiatry,1150400C0,1150,400,C,0,10,8
Psychiatry,1160400C0,1160,400,C,0,4,4
Psychiatry,1170400C0,1170,400,C,0,4,4
Psychiatry,1176400C0,1176,400,C,0,2,2
Psychiatry,1184400C0,1184,400,C,0,2,2
Psychiatry,1187400C0,1187,400,C,0,7,5
Psychiatry,1203400C0,1203,400,C,0,8,8
Psychiatry,1208400C0,1208,400,C,0,4,4
Psychiatry,1217400C0,1217,400,C,0,9,6
Psychiatry,1224400C0,1224,400,C,0,8,5
Psychiatry,1232400C0,1232,400,C,0,5,5
Psychiatry,1236400C0,1236,400,C,0,5,5
Psychiatry,1242400C0,1242,400,C,0,8,8
Psychiatry,1252400C0,1252,400,C,0,12,12
Psychiatry,1257400C0,1257,400,C,0,7,7
Psychiatry,1261400C1,1261,400,C,1,14,14
Psychiatry,1263400C0,1263,400,C,0,4,4
Psychiatry,1266400C0,1266,400,C,0,3,3
Psychiatry,1268400C0,1268,400,C,0,8,8
Psychiatry,1270400C2,1270,400,C,2,15,13
Psychiatry,1293400C0,1293,400,C,0,11,11
Psychiatry,1295400C0,1295,400,C,0,8,8
Psychiatry,1300400C0,1300,400,C,0,5,5
Psychiatry,1314400C0,1314,400,C,0,3,3
Psychiatry,1328400C0,1328,400,C,0,9,9
Psychiatry,1329400C0,1329,400,C,0,4,4
Psychiatry,1334400C0,1334,400,C,0,5,4
Psychiatry,1353400C0,1353,400,C,0,9,9
Psychiatry,1365400C0,1365,400,C,0,6,6
Psychiatry,1371400C0,1371,400,C,0,3,3
Psychiatry,1377400C0,1377,400,C,0,8,8
Psychiatry,1380400C0,1380,400,C,0,4,4
Psychiatry,1380400C1,1380,400,C,1,3,3
Psychiatry,1398400C0,1398,400,C,0,5,5
Psychiatry,1414400C0,1414,400,C,0,3,3
Psychiatry,1426400C0,1426,400,C,0,4,3
Psychiatry,1428400C0,1428,400,C,0,1,1
Psychiatry,1448400C0,1448,400,C,0,3,3
Psychiatry,1470400C0,1470,400,C,0,8,8
Psychiatry,1478400C0,1478,400,C,0,5,5
Psychiatry,1479400C0,1479,400,C,0,1,1
Psychiatry,1490400C0,1490,400,C,0,9,9
Psychiatry,1490400C2,1490,400,C,2,0,0
Psychiatry,1491400C0,1491,400,C,0,2,2
Psychiatry,1492400C0,1492,400,C,0,11,11
Psychiatry,1495400C0,1495,400,C,0,11,11
Psychiatry,1500400C0,1500,400,C,0,10,10
Psychiatry,1511400C0,1511,400,C,0,4,4
Psychiatry,1516400C0,1516,400,C,0,5,5
Psychiatry,1529400C0,1529,400,C,0,8,8
Psychiatry,1537400C0,1537,400,C,0,6,6
Psychiatry,1539400C0,1539,400,C,0,4,4
Psychiatry,1548400C0,1548,400,C,0,6,6
Psychiatry,1552400C0,1552,400,C,0,6,6
Psychiatry,1553400C0,1553,400,C,0,3,3
Psychiatry,1566400C0,1566,400,C,0,6,6
Psychiatry,1579400C0,1579,400,C,0,3,3
Psychiatry,1588400C0,1588,400,C,0,4,4
Psychiatry,1599400C0,1599,400,C,0,8,8
Psychiatry,1617400C0,1617,400,C,0,4,4
Psychiatry,1628400C0,1628,400,C,0,10,10
Psychiatry,1630400C0,1630,400,C,0,7,7
Psychiatry,1631400C0,1631,400,C,0,5,5
Psychiatry,1646400C0,1646,400,C,0,4,4
Psychiatry,1648400C0,1648,400,C,0,2,2
Psychiatry,1652400C0,1652,400,C,0,13,13
Psychiatry,1680400C0,1680,400,C,0,13,10
Psychiatry,1681400C0,1681,400,C,0,6,6
Psychiatry,1702400C0,1702,400,C,0,8,8
Psychiatry,1704400C0,1704,400,C,0,6,5
Psychiatry,1710400C0,1710,400,C,0,3,2
Psychiatry,1711400C0,1711,400,C,0,4,4
Psychiatry,1714400C0,1714,400,C,0,7,7
Psychiatry,1714400C1,1714,400,C,1,0,0
Psychiatry,1716400C0,1716,400,C,0,12,12
Psychiatry,1722400C0,1722,400,C,0,10,7
Psychiatry,1725400C0,1725,400,C,0,5,5
Psychiatry,1732400C0,1732,400,C,0,6,6
Psychiatry,1734400C0,1734,400,C,0,4,4
Psychiatry,1737400C0,1737,400,C,0,10,10
Psychiatry,1743400C0,1743,400,C,0,8,8
Psychiatry,1748400C0,1748,400,C,0,3,3
Psychiatry,1779400C0,1779,400,C,0,6,6
Psychiatry,1779400C1,1779,400,C,1,1,1
Psychiatry,1784400C0,1784,400,C,0,7,7
Psychiatry,1801400C0,1801,400,C,0,4,4
Psychiatry,1802400C0,1802,400,C,0,6,6
Psychiatry,1804400C0,1804,400,C,0,6,6
Psychiatry,1820400C0,1820,400,C,0,11,11
Psychiatry,1820400C1,1820,400,C,1,2,0
Psychiatry,1824400C0,1824,400,C,0,4,4
Psychiatry,1837400C0,1837,400,C,0,5,5
Psychiatry,1844400C0,1844,400,C,0,5,5
Psychiatry,1848400C0,1848,400,C,0,6,1
Psychiatry,1849400C0,1849,400,C,0,6,6
Psychiatry,1849400C1,1849,400,C,1,0,0
Psychiatry,1852400C0,1852,400,C,0,3,3
Psychiatry,1898400C0,1898,400,C,0,3,3
Psychiatry,1900400C0,1900,400,C,0,11,11
Psychiatry,1902400C0,1902,400,C,0,3,3
Psychiatry,1908400C0,1908,400,C,0,1,1
Psychiatry,1918400C0,1918,400,C,0,10,10
Psychiatry,1918400C1,1918,400,C,1,2,2
Psychiatry,1918400C2,1918,400,C,2,2,0
Psychiatry,1921400C0,1921,400,C,0,5,5
Psychiatry,1957400C0,1957,400,C,0,6,6
Psychiatry,1962400C0,1962,400,C,0,8,8
Psychiatry,1963400C0,1963,400,C,0,16,16
Psychiatry,1968400C0,1968,400,C,0,3,3
Psychiatry,1985400C0,1985,400,C,0,5,5
Psychiatry,1994400C0,1994,400,C,0,4,4
Psychiatry,2011400C0,2011,400,C,0,5,4
Psychiatry,2017400C0,2017,400,C,0,4,4
Psychiatry,2028400C0,2028,400,C,0,4,4
Psychiatry,2066400C0,2066,400,C,0,6,6
Psychiatry,2070400C0,2070,400,C,0,6,6
Psychiatry,2075400C0,2075,400,C,0,4,4
Psychiatry,2099400C0,2099,400,C,0,4,4
Psychiatry,2193400C0,2193,400,C,0,4,3
Psychiatry,2247400C0,2247,400,C,0,8,8
Psychiatry,2436400C0,2436,400,C,0,4,3
Psychiatry,2599400C0,2599,400,C,0,1,1
Psychiatry,2727400C0,2727,400,C,0,5,3
Psychiatry,2805400C0,2805,400,C,0,3,3
Psychiatry,2835400C0,2835,400,C,0,12,12
Psychiatry,2918400C0,2918,400,C,0,6,5
Psychiatry,2919400C0,2919,400,C,0,6,6
Psychiatry,2922400C0,2922,400,C,0,3,3
Psychiatry,2923400C0,2923,400,C,0,7,7
Psychiatry,2973400C0,2973,400,C,0,3,3
Psychiatry,2978400C0,2978,400,C,0,16,14
Psychiatry,2980400C0,2980,400,C,0,2,2
Psychiatry,2998400C0,2998,400,C,0,6,6
Psychiatry,3012400C0,3012,400,C,0,3,3
Psychiatry,3030400C0,3030,400,C,0,11,11
Psychiatry,3030400C1,3030,400,C,1,2,2
Psychiatry,3030400C2,3030,400,C,2,1,1
Psychiatry,3049400C0,3049,400,C,0,4,3
Psychiatry,3050400C0,3050,400,C,0,4,4
Psychiatry,3050400C1,3050,400,C,1,2,2
Psychiatry,3053400C0,3053,400,C,0,6,6
Psychiatry,3054400C0,3054,400,C,0,5,2
Psychiatry,3057400C0,3057,400,C,0,6,6
Psychiatry,3073400C0,3073,400,C,0,6,4
Psychiatry,3099400C0,3099,400,C,0,5,5
Psychiatry,3120400C0,3120,400,C,0,8,8
Psychiatry,3153400C0,3153,400,C,0,12,12
Psychiatry,3155400C0,3155,400,C,0,7,2
Psychiatry,3170400C0,3170,400,C,0,9,9
Psychiatry,3194400C0,3194,400,C,0,1,1
Psychiatry,3350400C0,3350,400,C,0,7,4
Psychiatry,1743400M0,1743,400,M,0,1,1
Psychiatry,1261400P2,1261,400,P,2,2,2
Radiology-Diagnostic,1007420A0,1007,420,A,0,8,8
Radiology-Diagnostic,1012420A0,1012,420,A,0,4,4
Radiology-Diagnostic,1015420A0,1015,420,A,0,6,6
Radiology-Diagnostic,1024420A0,1024,420,A,0,9,9
Radiology-Diagnostic,1030420A0,1030,420,A,0,3,3
Radiology-Diagnostic,1032420A0,1032,420,A,0,4,4
Radiology-Diagnostic,1033420A0,1033,420,A,0,10,10
Radiology-Diagnostic,1043420A0,1043,420,A,0,6,6
Radiology-Diagnostic,1046420A0,1046,420,A,0,6,6
Radiology-Diagnostic,1049420A0,1049,420,A,0,7,7
Radiology-Diagnostic,1049420A1,1049,420,A,1,3,3
Radiology-Diagnostic,1062420A0,1062,420,A,0,12,12
Radiology-Diagnostic,1063420A0,1063,420,A,0,4,4
Radiology-Diagnostic,1064420A0,1064,420,A,0,2,2
Radiology-Diagnostic,1067420A0,1067,420,A,0,5,5
Radiology-Diagnostic,1076420A0,1076,420,A,0,8,8
Radiology-Diagnostic,1079420A0,1079,420,A,0,3,3
Radiology-Diagnostic,1080420A0,1080,420,A,0,3,3
Radiology-Diagnostic,1083420A0,1083,420,A,0,5,5
Radiology-Diagnostic,1089420A0,1089,420,A,0,9,9
Radiology-Diagnostic,1090420A0,1090,420,A,0,4,4
Radiology-Diagnostic,1093420A0,1093,420,A,0,2,2
Radiology-Diagnostic,1094420A0,1094,420,A,0,1,1
Radiology-Diagnostic,1099420A0,1099,420,A,0,2,2
Radiology-Diagnostic,1101420A0,1101,420,A,0,5,5
Radiology-Diagnostic,1104420A0,1104,420,A,0,9,9
Radiology-Diagnostic,1105420A0,1105,420,A,0,5,5
Radiology-Diagnostic,1113420A0,1113,420,A,0,14,14
Radiology-Diagnostic,1116420A0,1116,420,A,0,4,4
Radiology-Diagnostic,1127420A0,1127,420,A,0,4,4
Radiology-Diagnostic,1137420A0,1137,420,A,0,3,3
Radiology-Diagnostic,1147420A0,1147,420,A,0,5,5
Radiology-Diagnostic,1150420A0,1150,420,A,0,8,8
Radiology-Diagnostic,1160420A0,1160,420,A,0,5,5
Radiology-Diagnostic,1168420A0,1168,420,A,0,2,0
Radiology-Diagnostic,1170420A0,1170,420,A,0,6,6
Radiology-Diagnostic,1187420A0,1187,420,A,0,15,15
Radiology-Diagnostic,1203420A0,1203,420,A,0,8,8
Radiology-Diagnostic,1208420A0,1208,420,A,0,6,6
Radiology-Diagnostic,1217420A0,1217,420,A,0,5,5
Radiology-Diagnostic,1232420A0,1232,420,A,0,4,4
Radiology-Diagnostic,1242420A0,1242,420,A,0,7,7
Radiology-Diagnostic,1242420A1,1242,420,A,1,2,2
Radiology-Diagnostic,1252420A0,1252,420,A,0,8,8
Radiology-Diagnostic,1256420A0,1256,420,A,0,8,8
Radiology-Diagnostic,1256420A1,1256,420,A,1,1,1
Radiology-Diagnostic,1257420A0,1257,420,A,0,8,8
Radiology-Diagnostic,1261420A0,1261,420,A,0,9,9
Radiology-Diagnostic,1263420A0,1263,420,A,0,5,5
Radiology-Diagnostic,1265420A0,1265,420,A,0,10,10
Radiology-Diagnostic,1269420A0,1269,420,A,0,3,2
Radiology-Diagnostic,1286420A0,1286,420,A,0,3,3
Radiology-Diagnostic,1290420A0,1290,420,A,0,3,3
Radiology-Diagnostic,1293420A0,1293,420,A,0,11,11
Radiology-Diagnostic,1295420A0,1295,420,A,0,11,11
